rank,symbol,name,exchange,price,return_1d,return_5d,return_20d,volume_ratio_20d,price_vs_sma20,sma20_vs_sma50,distance_from_20d_high,rsi_14,price_as_of,price_momentum_score,market_cap,news_signal,news_count,headlines,news_urls,latest_news_utc,news_score,combined_score,signal,research_status,scan_status,history_coverage_ratio
11,CAI,"Caris Life Sciences, Inc. - Common Stock",NASDAQ,28.5,0.09405,0.148268,0.317614,1.64794,0.129182,0.211911,0.0,52.570829,2026-09-15,76.740992,8056399807.5,0.0,5,"UBS Initiates Coverage on Caris Life Sciences With Neutral Rating, $28 Price Target | Caris Life Sciences Launches New National Commercial Featuring Kevin Costner to Raise Awareness of Early Cancer Detection and Caris Detect | Could Caris Life Sciences (CAI) Be 7% Undervalued After Its Lung Cancer Research Update?",https://finance.yahoo.com/markets/stocks/articles/ubs-initiates-coverage-caris-life-122306838.html | https://finance.yahoo.com/healthcare/articles/caris-life-sciences-launches-national-103000041.html | https://finance.yahoo.com/healthcare/articles/could-caris-life-sciences-cai-101123330.html,2026-09-09T12:23:06+00:00,50.0,72.729843,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
12,SSL,Sasol Ltd. American Depositary Shares,NYSE,15.109999656677246,0.042069,0.13609,0.29035,1.102808,0.181761,0.080081,0.0,86.895167,2026-09-15,75.741631,9686079154.937178,0.2,5,Sasol to Supply Tour Operator White Desert With Sustainable Aviation Fuel | Is Sasol (SSL) a Great Value Stock Right Now? | Why Sasol Stock Soared Nearly 10% Higher Today,https://finance.yahoo.com/energy/articles/sasol-supply-tour-operator-white-182003341.html | https://finance.yahoo.com/markets/stocks/articles/sasol-ssl-great-value-stock-134002207.html | https://finance.yahoo.com/markets/stocks/articles/why-sasol-stock-soared-nearly-232204625.html,2026-09-15T18:20:03+00:00,54.0,72.480386,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
13,GRDN,"Guardian Pharmacy Services, Inc. Class A Common Stock",NYSE,48.0,0.03248,0.130742,0.263158,1.496626,0.196664,-0.00238,0.0,94.882546,2026-09-15,75.835155,3040430592.0,0.1,5,"Guardian Pharmacy Services Buys Assets From Nautilus Pharmacy | Guardian Pharmacy Services Acquires Assets of Tennessee-Based Nautilus Pharmacy | Guardian Pharmacy Services, Inc., to Participate in Upcoming Jefferies Healthcare Services Investor Conference",https://finance.yahoo.com/healthcare/articles/guardian-pharmacy-services-buys-assets-205755234.html | https://finance.yahoo.com/healthcare/articles/guardian-pharmacy-services-acquires-assets-203000308.html | https://finance.yahoo.com/healthcare/articles/guardian-pharmacy-services-inc-participate-203000415.html,2026-09-01T20:57:55+00:00,52.0,72.259882,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
14,INDP,"Indaptus Therapeutics, Inc. - Common Stock",NASDAQ,3.640000104904175,0.159236,0.967568,2.64,0.998213,1.267489,-0.105991,0.0,98.292222,2026-09-15,75.543306,485002073.33767605,0.0,2,Indaptus Therapeutics Shares Rise After Entering $24 Million Private Placement | Indaptus Therapeutics Reports Second Quarter 2026 Financial Results and Provides Corporate Update,https://finance.yahoo.com/healthcare/articles/indaptus-therapeutics-shares-rise-entering-192016085.html | https://finance.yahoo.com/healthcare/articles/indaptus-therapeutics-reports-second-quarter-110000738.html,2026-09-10T19:20:16+00:00,50.0,71.71181,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
15,FRO,Frontline Plc Ordinary Shares,NYSE,51.59000015258789,0.02118,0.106607,0.223092,1.959898,0.133298,0.099151,0.0,80.178183,2026-09-15,75.393224,11485114929.069557,0.0,5,"The Zacks Analyst Blog Highlights BWET, Frontline, International Seaways, DHT, BWET, BOAT, BDRY and SEA | Crude Enters the Week Near $100 With Hormuz Talks Set for Monday | Want to Look Beyond AI? Watch These Freight ETFs Skyrocketing YTD",https://finance.yahoo.com/markets/stocks/articles/zacks-analyst-blog-highlights-bwet-145100293.html | https://finance.yahoo.com/energy/articles/crude-enters-week-near-100-193400932.html | https://finance.yahoo.com/markets/commodities/articles/want-look-beyond-ai-watch-141100787.html,2026-09-15T14:51:00+00:00,50.0,71.58424,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
16,CVI,CVR Energy Inc. Common Stock,NYSE,52.16999816894531,0.072795,0.13118,0.432455,0.931074,0.220622,0.149385,0.0,92.298581,2026-09-15,75.292331,5244681165.752975,0.0,5,"New Educational Resource Sheds Light on Pediatric Cortical Visual Impairment (CVI), a Leading Cause of Childhood Vision Loss | Carl Icahn Trims Stakes in JetBlue and American Electric Power | CVR Energy (CVI) Draws Options Attention, Is The Upside Already Priced In?",https://finance.yahoo.com/healthcare/articles/educational-sheds-light-pediatric-cortical-175700447.html | https://finance.yahoo.com/m/cf7eb2dd-3b27-3378-ad9e-48917e140439/carl-icahn-trims-stakes-in.html | https://finance.yahoo.com/markets/options/articles/cvr-energy-cvi-draws-options-111031975.html,2026-09-14T17:57:00+00:00,50.0,71.498482,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
17,WAY,Waystar Holding Corp. - Common Stock,NASDAQ,26.670000076293945,0.071084,0.100248,0.080632,2.514576,0.068424,0.046989,0.0,62.785867,2026-09-15,75.152004,5113930269.349243,0.0,5,OpenAI just bought its way into smartphone cameras | Waystar Surges As Medical Software Maker Reportedly Mulls A Sale | Sector Update: Tech Stocks Mixed Late Afternoon,https://finance.yahoo.com/technology/ai/articles/openai-just-bought-way-smartphone-211700732.html | https://finance.yahoo.com/m/066aee23-e6e1-3e28-8041-9c5092676661/waystar-surges-as-medical.html | https://finance.yahoo.com/markets/stocks/articles/sector-tech-stocks-mixed-afternoon-195317789.html,2026-09-15T21:17:00+00:00,50.0,71.379203,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
18,TXG,"10x Genomics, Inc. - Common Stock",NASDAQ,74.38999938964844,0.061047,0.133994,0.282807,1.052349,0.154864,0.181601,0.0,69.255273,2026-09-15,75.068997,9692359907.996582,0.0,5,"Cathie Wood Makes Striking Switch Between AI Stock Giants | Moderna, 10x Genomics, Oscar Health, and Novavax Shares Are Soaring, What You Need To Know | 10x Genomics Insider Sold Shares Worth $2,995,470, According to a Recent SEC Filing",https://finance.yahoo.com/technology/ai/articles/cathie-wood-makes-striking-switch-121942854.html | https://finance.yahoo.com/markets/stocks/articles/moderna-10x-genomics-oscar-health-043505539.html | https://finance.yahoo.com/markets/stocks/articles/10x-genomics-insider-sold-shares-205158401.html,2026-09-15T12:19:42+00:00,50.0,71.308648,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
19,TLX,Telix Pharmaceuticals Limited - American Depositary Shares,NASDAQ,12.829999923706055,0.089134,0.070952,0.093777,3.832175,0.096089,0.041179,0.0,60.53605,2026-09-15,74.275877,4359432466.096516,0.2,5,Telix Pharmaceuticals Receives FDA Approval for Brain Cancer Imaging Drug Pixclara | FDA Approves Telix’s Brain Cancer Imaging Drug Pixclara | FDA Approves Telix's Brain Cancer Imaging Drug Pixclara,https://finance.yahoo.com/healthcare/articles/telix-pharmaceuticals-receives-fda-approval-111431343.html | https://finance.yahoo.com/healthcare/articles/fda-approves-telix-brain-cancer-103000894.html | https://finance.yahoo.com/healthcare/articles/fda-approves-telixs-brain-cancer-225600097.html,2026-09-14T11:14:31+00:00,54.0,71.234495,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
20,SM,SM Energy Company Common Stock,NYSE,41.290000915527344,0.057904,0.093485,0.170604,1.33545,0.109215,0.114226,0.0,78.398807,2026-09-15,75.173854,9820994685.481903,-0.1,5,"Why SM Energy (SM) Stock Is Trading Up Today | SM Energy, Crescent Energy, Solaris Energy Infrastructure, Talos Energy, and HighPeak Energy Shares Are Soaring, What You Need To Know | SM Energy (SM) Ascends While Market Falls: Some Facts to Note",https://finance.yahoo.com/energy/articles/why-sm-energy-sm-stock-220731354.html | https://finance.yahoo.com/markets/stocks/articles/sm-energy-crescent-energy-solaris-211131219.html | https://finance.yahoo.com/markets/stocks/articles/sm-energy-sm-ascends-while-215004936.html,2026-09-15T22:07:31+00:00,48.0,71.097776,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.999815293683044
